"State","Date","Cumulative_Cases","Daily_Cases","Cumulative_Deaths","Daily_Deaths"
"Alabama",2021-09-18,768301,3462,13209,161
"Alabama",2021-09-19,770391,2090,13210,1
"Alabama",2021-09-20,772311,1920,13210,0
"Alabama",2021-09-21,775531,3220,13460,250
"Alabama",2021-09-22,778549,3018,13665,205
"Alabama",2021-09-23,781915,3366,13798,133
"Alabama",2021-09-24,784484,2569,13921,123
"Alabama",2021-09-25,787421,2937,14022,101
"Alabama",2021-09-26,789054,1633,14022,0
"Alabama",2021-09-27,790648,1594,14025,3
"Alabama",2021-09-28,792632,1984,14155,130
"Alabama",2021-09-29,794773,2141,14200,45
"Alabama",2021-09-30,796475,1702,14299,99
"Alabama",2021-10-01,798320,1845,14393,94
"Alabama",2021-10-02,799800,1480,14469,76
"Alabama",2021-10-03,800692,892,14470,1
"Alabama",2021-10-04,801428,736,14471,1
"Alabama",2021-10-05,802977,1549,14542,71
"Alabama",2021-10-06,804249,1272,14612,70
"Alabama",2021-10-07,805511,1262,14675,63
"Alabama",2021-10-08,806560,1049,14756,81
"Alabama",2021-10-09,807479,919,14857,101
"Alabama",2021-10-10,808132,653,14858,1
"Alabama",2021-10-11,808599,467,14859,1
"Alabama",2021-10-12,809485,886,14869,10
"Alabama",2021-10-13,810501,1016,14980,111
"Alabama",2021-10-14,811551,1050,15101,121
"Alabama",2021-10-15,812694,1143,15142,41
"Alabama",2021-10-16,813481,787,15179,37
"Alabama",2021-10-17,814025,544,15179,0
"Alabama",2021-10-18,814363,338,15179,0
"Alabama",2021-10-19,815324,961,15263,84
"Alabama",2021-10-20,815989,665,15311,48
"Alabama",2021-10-21,817054,1065,15320,9
"Alabama",2021-10-22,818652,1598,15378,58
"Alabama",2021-10-23,819597,945,15406,28
"Alabama",2021-10-24,820011,414,15407,1
"Alabama",2021-10-25,820312,301,15407,0
"Alabama",2021-10-26,821255,943,15424,17
"Alabama",2021-10-27,828648,7393,15432,8
"Alabama",2021-10-28,830789,2141,15484,52
"Alabama",2021-10-29,831165,376,15532,48
"Alabama",2021-10-30,831653,488,15573,41
"Alabama",2021-10-31,832047,394,15573,0
"Alabama",2021-11-01,832264,217,15573,0
"Alabama",2021-11-02,833009,745,15629,56
"Alabama",2021-11-03,833493,484,15676,47
"Alabama",2021-11-04,834582,1089,15734,58
"Alabama",2021-11-05,835157,575,15786,52
"Alabama",2021-11-06,835740,583,15834,48
"Alabama",2021-11-07,836032,292,15834,0
"Alabama",2021-11-08,836255,223,15834,0
"Alabama",2021-11-09,837250,995,15879,45
"Alabama",2021-11-10,837428,178,15917,38
"Alabama",2021-11-11,838114,686,15934,17
"Alabama",2021-11-12,838836,722,15934,0
"Alabama",2021-11-13,839436,600,15981,47
"Alabama",2021-11-14,839695,259,15981,0
"Alabama",2021-11-15,839953,258,15981,0
"Alabama",2021-11-16,840495,542,15999,18
"Alabama",2021-11-17,840991,496,16025,26
"Alabama",2021-11-18,841483,492,16043,18
"Alabama",2021-11-19,841956,473,16063,20
"Alabama",2021-11-20,842636,680,16073,10
"Alabama",2021-11-21,842908,272,16073,0
"Alabama",2021-11-22,843161,253,16073,0
"Alabama",2021-11-23,843780,619,16086,13
"Alabama",2021-11-24,844196,416,16102,16
"Alabama",2021-11-25,844594,398,16115,13
"Alabama",2021-11-26,844594,0,16115,0
"Alabama",2021-11-27,844951,357,16115,0
"Alabama",2021-11-28,845108,157,16115,0
"Alabama",2021-11-29,845284,176,16116,1
"Alabama",2021-11-30,845761,477,16119,3
"Alabama",2021-12-01,846297,536,16143,24
"Alabama",2021-12-02,847064,767,16157,14
"Alabama",2021-12-03,847659,595,16172,15
"Alabama",2021-12-04,848137,478,16185,13
"Alabama",2021-12-05,848498,361,16185,0
"Alabama",2021-12-06,848779,281,16185,0
"Alabama",2021-12-07,849409,630,16199,14
"Alabama",2021-12-08,850096,687,16203,4
"Alabama",2021-12-09,850645,549,16203,0
"Alabama",2021-12-10,851237,592,16243,40
"Alabama",2021-12-11,851950,713,16265,22
"Alabama",2021-12-12,852280,330,16265,0
"Alabama",2021-12-13,852574,294,16265,0
"Alabama",2021-12-14,854229,1655,16285,20
"Alabama",2021-12-15,854876,647,16304,19
"Alabama",2021-12-16,855692,816,16320,16
"Alabama",2021-12-17,856600,908,16343,23
"Alabama",2021-12-18,857292,692,16353,10
"Alabama",2021-12-19,857844,552,16353,0
"Alabama",2021-12-20,858396,552,16353,0
"Alabama",2021-12-21,859650,1254,16368,15
"Alabama",2021-12-22,861110,1460,16380,12
"Alabama",2021-12-23,863170,2060,16402,22
"Alabama",2021-12-24,865636,2466,16418,16
"Alabama",2021-12-25,868085,2449,16418,0
"Alabama",2021-12-26,868948,863,16418,0
"Alabama",2021-12-27,870627,1679,16418,0
"Alabama",2021-12-28,874332,3705,16436,18
"Alabama",2021-12-29,880307,5975,16454,18
"Alabama",2021-12-30,888563,8256,16455,1
"Alabama",2021-12-31,896614,8051,16455,0
"Alabama",2022-01-01,896614,0,16455,0
"Alabama",2022-01-02,909541,12927,16455,0
"Alabama",2022-01-03,913603,4062,16455,0
"Alabama",2022-01-04,921175,7572,16496,41
"Alabama",2022-01-05,932250,11075,16503,7
"Alabama",2022-01-06,944876,12626,16543,40
"Alabama",2022-01-07,957848,12972,16585,42
"Alabama",2022-01-08,966180,8332,16624,39
"Alabama",2022-01-09,978632,12452,16624,0
"Alabama",2022-01-10,984882,6250,16624,0
"Alabama",2022-01-11,993418,8536,16630,6
"Alabama",2022-01-12,1004622,11204,16641,11
"Alabama",2022-01-13,1004622,0,16641,0
"Alabama",2022-01-14,1004622,0,16641,0
"Alabama",2022-01-15,1004622,0,16641,0
"Alabama",2022-01-16,1056478,51856,16734,93
"Alabama",2022-01-17,1064536,8058,16734,0
"Alabama",2022-01-18,1071264,6728,16734,0
"Alabama",2022-01-19,1088370,17106,16756,22
"Alabama",2022-01-20,1104356,15986,16792,36
"Alabama",2022-01-21,1120881,16525,16824,32
"Alabama",2022-01-22,1137387,16506,16826,2
"Alabama",2022-01-23,1147194,9807,16826,0
"Alabama",2022-01-24,1153149,5955,16826,0
"Alabama",2022-01-25,1161929,8780,16914,88
"Alabama",2022-01-26,1153149,0,16826,0
"Alabama",2022-01-27,1153149,0,16826,0
"Alabama",2022-01-28,1195557,42408,17047,221
"Alabama",2022-01-29,1206308,10751,17086,39
"Alabama",2022-01-30,1212798,6490,17086,0
"Alabama",2022-01-31,1218257,5459,17086,0
"Alabama",2022-02-01,1223896,5639,17146,60
"Alabama",2022-02-02,1229300,5404,17215,69
"Alabama",2022-02-03,1229300,0,17215,0
"Alabama",2022-02-04,1240496,11196,17371,156
"Alabama",2022-02-05,1242420,1924,17371,0
"Alabama",2022-02-06,1242420,0,17371,0
"Alabama",2022-02-07,1245876,3456,17387,16
"Alabama",2022-02-08,1250383,4507,17407,20
"Alabama",2022-02-09,1254032,3649,17452,45
"Alabama",2022-02-10,1256745,2713,17502,50
"Alabama",2022-02-11,1259580,2835,17505,3
"Alabama",2022-02-12,1262018,2438,17571,66
"Alabama",2022-02-13,1263072,1054,17571,0
"Alabama",2022-02-14,1263796,724,17571,0
"Alabama",2022-02-15,1265932,2136,17656,85
"Alabama",2022-02-16,1267907,1975,17749,93
"Alabama",2022-02-17,1270015,2108,17787,38
"Alabama",2022-02-18,1271455,1440,17877,90
"Alabama",2022-02-19,1272608,1153,17933,56
"Alabama",2022-02-20,1273092,484,17933,0
"Alabama",2022-02-21,1273484,392,17933,0
"Alabama",2022-02-22,1274123,639,17938,5
"Alabama",2022-02-23,1275355,1232,18007,69
"Alabama",2022-02-24,1276580,1225,18102,95
"Alabama",2022-02-25,1277837,1257,18186,84
"Alabama",2022-02-26,1279006,1169,18225,39
"Alabama",2022-02-27,1279364,358,18225,0
"Alabama",2022-02-28,1279565,201,18225,0
"Alabama",2022-03-01,1280351,786,18287,62
"Alabama",2022-03-02,1281610,1259,18335,48
"Alabama",2022-03-03,1282372,762,18407,72
"Alabama",2022-03-04,1282945,573,18480,73
"Alabama",2022-03-05,1282945,0,18480,0
"Alabama",2022-03-06,1282945,0,18480,0
"Alabama",2022-03-07,1286655,3710,18569,89
"Alabama",2022-03-08,1287286,631,18648,79
"Alabama",2022-03-09,1287822,536,18694,46
"Alabama",2022-03-10,1288454,632,18766,72
"Alabama",2022-03-11,1288999,545,18832,66
"Alabama",2022-03-12,1288999,0,18832,0
"Alabama",2022-03-13,1288999,0,18832,0
"Alabama",2022-03-14,1289510,511,18890,58
"Alabama",2022-03-15,1289727,217,18943,53
"Alabama",2022-03-16,1290165,438,18944,1
"Alabama",2022-03-17,1290692,527,18998,54
"Alabama",2022-03-18,1291186,494,19038,40
"Alabama",2022-03-19,1291186,0,19038,0
"Alabama",2022-03-20,1291186,0,19038,0
"Alabama",2022-03-21,1291561,375,19093,55
"Alabama",2022-03-22,1291761,200,19139,46
"Alabama",2022-03-23,1291946,185,19169,30
"Alabama",2022-03-24,1292344,398,19173,4
"Alabama",2022-03-25,1292508,164,19210,37
"Alabama",2022-03-26,1292508,0,19210,0
"Alabama",2022-03-27,1292508,0,19210,0
"Alabama",2022-03-28,1294532,2024,19234,24
"Alabama",2022-03-29,1294816,284,19280,46
"Alabama",2022-03-30,1295069,253,19284,4
"Alabama",2022-03-31,1295327,258,19290,6
"Alabama",2022-04-01,1295353,26,19294,4
"Alabama",2022-04-02,1295468,115,19313,19
"Alabama",2022-04-03,1295468,0,19313,0
"Alabama",2022-04-04,1295892,424,19334,21
"Alabama",2022-04-05,1296129,237,19362,28
"Alabama",2022-04-06,1296348,219,19374,12
"Alabama",2022-04-07,1296558,210,19374,0
"Alabama",2022-04-08,1296730,172,19376,2
"Alabama",2022-04-09,1296730,0,19376,0
"Alabama",2022-04-10,1296730,0,19376,0
"Alabama",2022-04-11,1297091,361,19379,3
"Alabama",2022-04-12,1297305,214,19417,38
"Alabama",2022-04-13,1297461,156,19441,24
"Alabama",2022-04-14,1297649,188,19475,34
"Alabama",2022-04-15,1297869,220,19502,27
"Alabama",2022-04-16,1297869,0,19502,0
"Alabama",2022-04-17,1297869,0,19502,0
"Alabama",2022-04-18,1298837,968,19510,8
"Alabama",2022-04-19,1298473,0,19513,3
"Alabama",2022-04-20,1298626,153,19524,11
"Alabama",2022-04-21,1298880,254,19529,5
"Alabama",2022-04-22,1299137,257,19541,12
"Alabama",2022-04-23,1299137,0,19541,0
"Alabama",2022-04-24,1299137,0,19541,0
"Alabama",2022-04-25,1299816,679,19545,4
"Alabama",2022-04-26,1300076,260,19545,0
"Alabama",2022-04-27,1300278,202,19559,14
"Alabama",2022-04-28,1300511,233,19561,2
"Alabama",2022-04-29,1300733,222,19567,6
"Alabama",2022-04-30,1300733,0,19567,0
"Alabama",2022-05-01,1300733,0,19567,0
"Alabama",2022-05-02,1301171,438,19570,3
"Alabama",2022-05-03,1301463,292,19585,15
"Alabama",2022-05-04,1301805,342,19590,5
"Alabama",2022-05-05,1302155,350,19593,3
"Alabama",2022-05-06,1302397,242,19601,8
"Alabama",2022-05-07,1302397,0,19601,0
"Alabama",2022-05-08,1302397,0,19601,0
"Alabama",2022-05-09,1302945,548,19601,0
"Alabama",2022-05-10,1303441,496,19606,5
"Alabama",2022-05-11,1303835,394,19606,0
"Alabama",2022-05-12,1304291,456,19623,17
"Alabama",2022-05-13,1304710,419,19628,5
"Alabama",2022-05-14,1304710,0,19628,0
"Alabama",2022-05-15,1304710,0,19628,0
"Alabama",2022-05-16,1305665,955,19631,3
"Alabama",2022-05-17,1306116,451,19633,2
"Alabama",2022-05-18,1306662,546,19633,0
"Alabama",2022-05-19,1307291,629,19641,8
"Alabama",2022-05-20,1307883,592,19645,4
"Alabama",2022-05-21,1307883,0,19645,0
"Alabama",2022-05-22,1307883,0,19645,0
"Alabama",2022-05-23,1309185,1302,19649,4
"Alabama",2022-05-24,1309743,558,19650,1
"Alabama",2022-05-25,1310513,770,19651,1
"Alabama",2022-05-26,1311381,868,19651,0
"Alabama",2022-05-27,1312437,1056,19658,7
"Alabama",2022-05-28,1312437,0,19658,0
"Alabama",2022-05-29,1312437,0,19658,0
"Alabama",2022-05-30,1312437,0,19658,0
"Alabama",2022-05-31,1314963,2526,19664,6
"Alabama",2022-06-01,1315934,971,19664,0
"Alabama",2022-06-02,1317029,1095,19664,0
"Alabama",2022-06-03,1317029,0,19664,0
"Alabama",2022-06-04,1317029,0,19664,0
"Alabama",2022-06-05,1317029,0,19664,0
"Alabama",2022-06-06,1320708,3679,19676,12
"Alabama",2022-06-07,1321892,1184,19676,0
"Alabama",2022-06-08,1322957,1065,19676,0
"Alabama",2022-06-09,1324178,1221,19684,8
"Alabama",2022-06-10,1325361,1183,19692,8
"Alabama",2022-06-11,1325361,0,19692,0
"Alabama",2022-06-12,1325361,0,19692,0
"Alabama",2022-06-13,1328321,2960,19695,3
"Alabama",2022-06-14,1329827,1506,19695,0
"Alabama",2022-06-15,1331452,1625,19696,1
"Alabama",2022-06-16,1333137,1685,19696,0
"Alabama",2022-06-17,1334981,1844,19696,0
"Alabama",2022-06-18,1334981,0,19696,0
"Alabama",2022-06-19,1334981,0,19696,0
"Alabama",2022-06-20,1338177,3196,19697,1
"Alabama",2022-06-21,1340110,1933,19697,0
"Alabama",2022-06-22,1342150,2040,19722,25
"Alabama",2022-06-23,1344233,2083,19723,1
"Alabama",2022-06-24,1346268,2035,19729,6
"Alabama",2022-06-25,1346268,0,19729,0
"Alabama",2022-06-26,1346268,0,19729,0
"Alabama",2022-06-27,1350735,4467,19734,5
"Alabama",2022-06-28,1352915,2180,19739,5
"Alabama",2022-06-29,1355340,2425,19740,1
"Alabama",2022-06-30,1357266,1926,19755,15
"Alabama",2022-07-01,1359051,1785,19759,4
"Alabama",2022-07-02,1359051,0,19759,0
"Alabama",2022-07-03,1359051,0,19759,0
"Alabama",2022-07-04,1362388,3337,19766,7
"Alabama",2022-07-05,1363194,806,19766,0
"Alabama",2022-07-06,1367570,4376,19766,0
"Alabama",2022-07-07,1370792,3222,19781,15
"Alabama",2022-07-08,1373684,2892,19786,5
"Alabama",2022-07-09,1373684,0,19786,0
"Alabama",2022-07-10,1373684,0,19786,0
"Alabama",2022-07-11,1378259,4575,19795,9
"Alabama",2022-07-12,1382137,3878,19804,9
"Alabama",2022-07-13,1384836,2699,19812,8
"Alabama",2022-07-14,1387729,2893,19821,9
"Alabama",2022-07-15,1390333,2604,19822,1
"Alabama",2022-07-16,1390333,0,19822,0
"Alabama",2022-07-17,1390333,0,19822,0
"Alabama",2022-07-18,1396285,5952,19828,6
"Alabama",2022-07-19,1398986,2701,19836,8
"Alabama",2022-07-20,1401893,2907,19852,16
"Alabama",2022-07-21,1404810,2917,19859,7
"Alabama",2022-07-22,1407699,2889,19872,13
"Alabama",2022-07-23,1407699,0,19872,0
"Alabama",2022-07-24,1407699,0,19872,0
"Alabama",2022-07-25,1413426,5727,19888,16
"Alabama",2022-07-26,1416310,2884,19889,1
"Alabama",2022-07-27,1419075,2765,19890,1
"Alabama",2022-07-28,1421760,2685,19890,0
"Alabama",2022-07-29,1424411,2651,19891,1
"Alabama",2022-07-30,1424411,0,19891,0
"Alabama",2022-07-31,1424411,0,19891,0
"Alabama",2022-08-01,1424411,0,19891,0
"Alabama",2022-08-02,1424411,0,19891,0
"Alabama",2022-08-03,1424411,0,19891,0
"Alabama",2022-08-04,1436458,12047,19974,83
"Alabama",2022-08-05,1436458,0,19974,0
"Alabama",2022-08-06,1436458,0,19974,0
"Alabama",2022-08-07,1436458,0,19974,0
"Alabama",2022-08-08,1436458,0,19974,0
"Alabama",2022-08-09,1436458,0,19974,0
"Alabama",2022-08-10,1436458,0,19974,0
"Alabama",2022-08-11,1449812,13354,20026,52
"Alabama",2022-08-12,1449812,0,20026,0
"Alabama",2022-08-13,1449812,0,20026,0
"Alabama",2022-08-14,1449812,0,20026,0
"Alabama",2022-08-15,1449812,0,20026,0
"Alabama",2022-08-16,1449812,0,20026,0
"Alabama",2022-08-17,1449812,0,20026,0
"Alabama",2022-08-18,1463933,14121,20041,15
"Alabama",2022-08-19,1463933,0,20041,0
"Alabama",2022-08-20,1463933,0,20041,0
"Alabama",2022-08-21,1463933,0,20041,0
"Alabama",2022-08-22,1463933,0,20041,0
"Alabama",2022-08-23,1463933,0,20041,0
"Alabama",2022-08-24,1463933,0,20041,0
"Alabama",2022-08-25,1479605,15672,20048,7
"Alabama",2022-08-26,1479605,0,20048,0
"Alabama",2022-08-27,1479605,0,20048,0
"Alabama",2022-08-28,1479605,0,20048,0
"Alabama",2022-08-29,1479605,0,20048,0
"Alabama",2022-08-30,1479605,0,20048,0
"Alabama",2022-08-31,1479605,0,20048,0
"Alabama",2022-09-01,1494300,14695,20160,112
"Alabama",2022-09-02,1494300,0,20160,0
"Alabama",2022-09-03,1494300,0,20160,0
"Alabama",2022-09-04,1494300,0,20160,0
"Alabama",2022-09-05,1494300,0,20160,0
"Alabama",2022-09-06,1494300,0,20160,0
"Alabama",2022-09-07,1494300,0,20160,0
"Alabama",2022-09-08,1504180,9880,20239,79
"Alabama",2022-09-09,1504180,0,20239,0
"Alabama",2022-09-10,1504180,0,20239,0
"Alabama",2022-09-11,1504180,0,20239,0
"Alabama",2022-09-12,1504180,0,20239,0
"Alabama",2022-09-13,1504180,0,20239,0
"Alabama",2022-09-14,1504180,0,20239,0
"Alabama",2022-09-15,1512134,7954,20322,83
"Alabama",2022-09-16,1512134,0,20322,0
"Alabama",2022-09-17,1512134,0,20322,0
"Alabama",2022-09-18,1512134,0,20322,0
"Alabama",2022-09-19,1512134,0,20322,0
"Alabama",2022-09-20,1512134,0,20322,0
"Alabama",2022-09-21,1512134,0,20322,0
"Alabama",2022-09-22,1517904,5770,20395,73
"Alabama",2022-09-23,1517904,0,20395,0
"Alabama",2022-09-24,1517904,0,20395,0
"Alabama",2022-09-25,1517904,0,20395,0
"Alabama",2022-09-26,1517904,0,20395,0
"Alabama",2022-09-27,1517904,0,20395,0
"Alabama",2022-09-28,1517904,0,20395,0
"Alabama",2022-09-29,1522135,4231,20422,27
"Alabama",2022-09-30,1522135,0,20422,0
"Alabama",2022-10-01,1522135,0,20422,0
"Alabama",2022-10-02,1522135,0,20422,0
"Alabama",2022-10-03,1522135,0,20422,0
"Alabama",2022-10-04,1522135,0,20422,0
"Alabama",2022-10-05,1522135,0,20422,0
"Alabama",2022-10-06,1525724,3589,20473,51
"Alabama",2022-10-07,1525724,0,20473,0
"Alabama",2022-10-08,1525724,0,20473,0
"Alabama",2022-10-09,1525724,0,20473,0
"Alabama",2022-10-10,1525724,0,20473,0
"Alabama",2022-10-11,1525724,0,20473,0
"Alabama",2022-10-12,1525724,0,20473,0
"Alabama",2022-10-13,1528739,3015,20505,32
"Alabama",2022-10-14,1528739,0,20505,0
"Alabama",2022-10-15,1528739,0,20505,0
"Alabama",2022-10-16,1528739,0,20505,0
"Alabama",2022-10-17,1528739,0,20505,0
"Alabama",2022-10-18,1528739,0,20505,0
"Alabama",2022-10-19,1528739,0,20505,0
"Alabama",2022-10-20,1531305,2566,20533,28
"Alabama",2022-10-21,1531305,0,20533,0
"Alabama",2022-10-22,1531305,0,20533,0
"Alabama",2022-10-23,1531305,0,20533,0
"Alabama",2022-10-24,1531305,0,20533,0
"Alabama",2022-10-25,1531305,0,20533,0
"Alabama",2022-10-26,1531305,0,20533,0
"Alabama",2022-10-27,1534287,2982,20558,25
"Alabama",2022-10-28,1534287,0,20558,0
"Alabama",2022-10-29,1534287,0,20558,0
"Alabama",2022-10-30,1534287,0,20558,0
"Alabama",2022-10-31,1534287,0,20558,0
"Alabama",2022-11-01,1534287,0,20558,0
"Alabama",2022-11-02,1534287,0,20558,0
"Alabama",2022-11-03,1534287,0,20558,0
"Alabama",2022-11-04,1534287,0,20558,0
"Alabama",2022-11-05,1534287,0,20558,0
"Alabama",2022-11-06,1534287,0,20558,0
"Alabama",2022-11-07,1534287,0,20558,0
"Alabama",2022-11-08,1534287,0,20558,0
"Alabama",2022-11-09,1534287,0,20558,0
"Alabama",2022-11-10,1540329,6042,20608,50
"Alabama",2022-11-11,1540329,0,20608,0
"Alabama",2022-11-12,1540329,0,20608,0
"Alabama",2022-11-13,1540329,0,20608,0
"Alabama",2022-11-14,1540329,0,20608,0
"Alabama",2022-11-15,1540329,0,20608,0
"Alabama",2022-11-16,1542227,1898,20617,9
"Alabama",2022-11-17,1542227,0,20617,0
"Alabama",2022-11-18,1542227,0,20617,0
"Alabama",2022-11-19,1542227,0,20617,0
"Alabama",2022-11-20,1542227,0,20617,0
"Alabama",2022-11-21,1542227,0,20617,0
"Alabama",2022-11-22,1542227,0,20617,0
"Alabama",2022-11-23,1545099,2872,20631,14
"Alabama",2022-11-24,1545099,0,20631,0
"Alabama",2022-11-25,1545099,0,20631,0
"Alabama",2022-11-26,1545099,0,20631,0
"Alabama",2022-11-27,1545099,0,20631,0
"Alabama",2022-11-28,1545099,0,20631,0
"Alabama",2022-11-29,1545099,0,20631,0
"Alabama",2022-11-30,1549285,4186,20652,21
"Alabama",2022-12-01,1549285,0,20652,0
"Alabama",2022-12-02,1549285,0,20652,0
"Alabama",2022-12-03,1549285,0,20652,0
"Alabama",2022-12-04,1549285,0,20652,0
"Alabama",2022-12-05,1549285,0,20652,0
"Alabama",2022-12-06,1549285,0,20652,0
"Alabama",2022-12-07,1555092,5807,20682,30
"Alabama",2022-12-08,1555092,0,20682,0
"Alabama",2022-12-09,1555092,0,20682,0
"Alabama",2022-12-10,1555092,0,20682,0
"Alabama",2022-12-11,1555092,0,20682,0
"Alabama",2022-12-12,1555092,0,20682,0
"Alabama",2022-12-13,1555092,0,20682,0
"Alabama",2022-12-14,1561557,6465,20704,22
"Alabama",2022-12-15,1561557,0,20704,0
"Alabama",2022-12-16,1561557,0,20704,0
"Alabama",2022-12-17,1561557,0,20704,0
"Alabama",2022-12-18,1561557,0,20704,0
"Alabama",2022-12-19,1561557,0,20704,0
"Alabama",2022-12-20,1561557,0,20704,0
"Alabama",2022-12-21,1568934,7377,20737,33
"Alabama",2022-12-22,1568934,0,20737,0
"Alabama",2022-12-23,1568934,0,20737,0
"Alabama",2022-12-24,1568934,0,20737,0
"Alabama",2022-12-25,1568934,0,20737,0
"Alabama",2022-12-26,1568934,0,20737,0
"Alabama",2022-12-27,1568934,0,20737,0
"Alabama",2022-12-28,1568934,0,20737,0
"Alabama",2022-12-29,1568934,0,20737,0
"Alabama",2022-12-30,1568934,0,20737,0
"Alabama",2022-12-31,1568934,0,20737,0
"Alabama",2023-01-01,1568934,0,20737,0
"Alabama",2023-01-02,1568934,0,20737,0
"Alabama",2023-01-03,1568934,0,20737,0
"Alabama",2023-01-04,1587224,18290,20776,39
"Alabama",2023-01-05,1587224,0,20776,0
"Alabama",2023-01-06,1587224,0,20776,0
"Alabama",2023-01-07,1587224,0,20776,0
"Alabama",2023-01-08,1587224,0,20776,0
"Alabama",2023-01-09,1587224,0,20776,0
"Alabama",2023-01-10,1587224,0,20776,0
"Alabama",2023-01-11,1596149,8925,20820,44
"Alabama",2023-01-12,1596149,0,20820,0
"Alabama",2023-01-13,1596149,0,20820,0
"Alabama",2023-01-14,1596149,0,20820,0
"Alabama",2023-01-15,1596149,0,20820,0
"Alabama",2023-01-16,1596149,0,20820,0
"Alabama",2023-01-17,1596149,0,20820,0
"Alabama",2023-01-18,1602891,6742,20846,26
"Alabama",2023-01-19,1602891,0,20846,0
"Alabama",2023-01-20,1602891,0,20846,0
"Alabama",2023-01-21,1602891,0,20846,0
"Alabama",2023-01-22,1602891,0,20846,0
"Alabama",2023-01-23,1602891,0,20846,0
"Alabama",2023-01-24,1602891,0,20846,0
"Alabama",2023-01-25,1610535,7644,20870,24
"Alabama",2023-01-26,1610535,0,20870,0
"Alabama",2023-01-27,1610535,0,20870,0
"Alabama",2023-01-28,1610535,0,20870,0
"Alabama",2023-01-29,1610535,0,20870,0
"Alabama",2023-01-30,1610535,0,20870,0
"Alabama",2023-01-31,1610535,0,20870,0
"Alabama",2023-02-01,1617850,7315,20882,12
"Alabama",2023-02-02,1617850,0,20882,0
"Alabama",2023-02-03,1617850,0,20882,0
